,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_cadence,average_watts,weighted_average_watts,kilojoules,device_watts,max_watts,elev_high,elev_low,workout_type,average_temp
43,2,Evening Ride,28772.2,3837,4236,117.0,Ride,4121785216,1d752f8e-ad2b-4c1f-bf21-1fff55efc9e3.fit,4410369997.0,2020-09-27T22:02:12Z,2020-09-27T18:02:12Z,(GMT-05:00) America/New_York,-14400.0,"[38.886234, -76.981361]","[38.886257, -76.980202]",,,United States,38.886234,-76.981361,9,7,0,1,0,False,False,False,False,everyone,False,b6920192,False,4410369997,7.499,13.1,True,156.1,200.0,False,True,3,1,False,67.0,17711800,1,a4121785216,}}ilFplztMkDlLwBtFq@~BOVSNM~AYzAgCfIQRa@J_EH_@NCNBhLCb@B`BN\|@VRLHZB^BpHEvE@fh@EzDDfIAzFBxC@LJT|@PhICJBNVFbACpK@`VDlDGrEF~DGNQDkIScB?kBJ[JKTAZEnGHbMLze@@lLHjRNbI`@jBLb@NNTFbBOlAFd@Lb@VzBdBr@N|A@zPCj@MxAcBf@_@l@Sp@Cz@Rt@`@jBjBh@JXIp@k@j@u@zByD~E{HnEwGvBkDbEmFnDyDlDeDv@}AbEcC~FaC|PeEfCc@rAO`HY|DG`K?zII~Nc@vEGn@Df@ZXr@Bd@Ed@[t@YRyIxDuH|CaRlIoFxBwOvHiDdBoF~CaDxBkIxG}DtDgFpFmC~CmBhCkCfEoC|EyEnJg@ZqAHi@^_AtBGl@@rBK~@g@`AuDpGaL`PyFfHmArA_BvBeDpF_B|@cAMiC?SDW\WhA[r@e@d@o@ZgBJ_@Ic@YMFJpAC|@i@nCm@xBoA~Bm@x@mB|AeA^Bf@G`AMZc@Ai@WO@q@\g@Fc@Pw@|@m@b@iDlAwAVsCJ_FE}Hc@wCb@uFxAmAz@Yb@[z@Id@`@z@BROnAU^eDXaCCEXA~BFjDC`A@l@F\?|AB~@G\cAZ_BR}BLiG?}@H_CDm@HeSlIeCz@uAh@iFdCyDxA_Bp@s@d@UFGLH`@@`@J`LDXPD|DCzGQfGCfBMpJKlFCz@GHGFWG_DDQZKhBCJEPWE}HGyB@mCGsIBk@PKdMCPAHIBYIgBLeABoBJy@P}C?oALyAJSEI@iEDOB_AHc@HIVMh@ItCBx@YxEoAfDy@xAUjA?z@LbDJrEErEBvB]~@o@xDwB`EiBrCgBfAmA~@qA`@u@r@sBfAqDb@{@d@Yx@Kf@D\PJNFCJ[HsA^gAPy@P[PMREvCEZMPYNwBVgPRwRGqD[mG?}QIcCEcFIoCYwCSkAoA}CKcAD{Al@cDBc@GcBGmOE{@FuCBsa@DeAEsADwREyWBsBAqHKmC@cBC{CFiDE}B?iCG{ACgGEYMUQOUIaGA}APURG`@G~A@lBI\EFq@J]p@e@Xe@H}@EGNEbAk@p@KGKSFkBA{@SgCOy@q@eBHYd@KfJJPMOc@AyAAmID]EyG@kXC{PEq@HsCAiKDsAF[FI|@UVc@FcBCmIB]t@{Bb@uB|DaMd@iBD}@BcSD_CTMb@AfDBLMHuAJM,2,70.9,163.2,194.0,626.1,True,617.0,71.8,12.6,10.0,21.0
44,2,Afternoon Ride,27332.5,3208,3525,50.0,Ride,4108064326,2020-09-24-213443-ELEMNT BOLT 7531-79-0.fit,4395762749.0,2020-09-24T21:34:43Z,2020-09-24T17:34:43Z,(GMT-05:00) America/New_York,-14400.0,"[38.886082, -76.98098]","[38.886116, -76.980779]",,,United States,38.886082,-76.98098,14,7,0,2,0,False,False,False,False,everyone,False,b6920192,False,4395762749,8.52,14.5,True,167.1,210.0,False,True,1,0,False,89.0,17711800,1,a4108064326,_}ilFbjztM?JI^kDfLIRWZ_@pAgApCqA`EQp@SvAOr@i@pBoA~DOXWJ{EHIDGHC\@r@AvA?|KDRNLr@FPFLRD\AbB@f@CnE@bVGjF?zDB`@@fB@hFCfCBzGPT`@FpJ?FDBFBf@AxA@pVBfIBv@BhEA`IKnG@xEC`@?jE@pACfF@`EIfOJ`SCvDBlHAzOErBDbFnQnMv@ATGPOz@iA`@]VOZMn@Gx@HZJd@Zp@h@dAhAXJXEXO\c@|FcJ`@u@vKiPhDwEfBsBbAqA~AaBnCaCHKRm@TYbEaCrCsApDiAzNoDrCc@pBOjM]tL@rECvCGbK_@pGGN@NDV\Rb@Fh@Ch@GTU`@]ViJdEoHzCeElBuAh@yAr@kChAkBp@mD~AuG|CeJrEwAv@iAf@}ChBcC~A}BjBwCvB_ErDiA`AeAbAs@z@g@f@[VMDOCKImCoEY[iA}AaE{EwD}E_@g@GM?MD[^o@hCwDrBqCxBcCn@m@`AqAfAeA~AuAJKTo@V[vBsApBiAtAm@lBq@dFqAfAQjCm@nDaAhBYvAMnCQhGK~GGbKChEIrHWfHKtAF^JX\Ld@Bh@Gj@GNW^]T{IzDaJrDmCrAkFvBwAv@gDpAuOlHeFdCs@d@aFfCqAz@{@r@qAx@aDhC_BjA{DpDaD`Di@n@]TO@MEKKUYoAaC}@oAoAyAiA}AmD_EoCiD[c@COJ]fDeFtBmClB}BpDsD~BsBJMZw@LOrCgBnDgBxDmAvFiAvDgAfDu@bAO`CQjLYpJ?lLKnCIzBMdKMf@DRHPNJRHVBp@Ep@IRKPQNy@`@}D~AmF~BeGfCwD`B{BhAkFxBsCrAoBv@sDdByC|A}@h@yB|@aGxCaHtEeBpA_JxHgFlFKFK?KEIKq@wAgAmBwHqJsCgDiA{AUSYGUNcAbBm@z@a@r@uE`Ho@bAmBtCe@j@a@TK@YC}@y@oA}@s@]g@I{@Bm@Lg@Ra@`@i@v@STYNYDeKBwBAeABSICICg@F{@\gCPu@EaA?sCDcLGgBDiCBaRAcFBoCCgD@wHEcCBaKCyFBkECg@BQCg@AgCBcKGcC?gDAiBBoCEcCB}BE[?aFCoBKaAFqAH_D@mCCcAIu@KWGGSIcFAs@C_BBIECOE}E?iH@aBCyH?WDOEsA@yBAyJDoGAuMD_@LWTGf@GTSH]?qEGaFHq@Z}@d@gBp@uBPq@x@gCVq@tAyEfAgDpE{Of@wANo@CMGIIE,2,77.4,184.0,215.0,590.2,True,725.0,24.2,-4.0,10.0,20.0
45,2,Night Activity,0.0,1526,1526,0.0,WeightTraining,4104315235,garmin_push_5583199054,4391800350.0,2020-09-24T01:54:43Z,2020-09-23T21:54:43Z,(GMT-05:00) America/New_York,-14400.0,,,,,United States,,,0,3,0,1,0,True,False,False,False,everyone,False,,False,4391800350,0.0,0.0,True,101.8,139.0,False,True,0,0,False,3.0,17711800,1,a4104315235,,2,,,,,,,,,,
46,2,Night Run,3728.9,1131,1131,4.9,Run,4104314170,garmin_push_5583198192,4391799258.0,2020-09-24T01:33:01Z,2020-09-23T21:33:01Z,(GMT-05:00) America/New_York,-14400.0,"[38.88596, -76.980474]","[38.885914, -76.980413]",,,United States,38.88596,-76.980474,0,8,0,1,0,False,False,False,False,everyone,False,g5857460,False,4391799258,3.297,3.8,True,161.5,178.0,False,True,0,0,False,24.0,17711800,1,a4104314170,e|ilF~fztMwAbFs@`CwAjE_@vAq@lBk@vAQl@}@`Ca@fBSpAq@`CkAzDKX[\a@RkBAi@BKBGHGj@?tCEt@AbBA`BDfBb@RhB?d@ATe@@wCIqGBiBS_@q@?aAF]@WHKh@ChCApBFbB?|CTZTDrB@XELg@@Q?e@K_BD{BEeBJmCMc@eCDc@DMn@EtB?r@GdBDhA@lCJh@`@HhAAfAGFIHm@CmCI{ACo@@YEo@LkBNi@Vg@dAeEnA_E\}AbAyDbAaDbAeC`AoDp@iBtAsENm@d@uA,2,78.8,,,,,,27.2,22.0,0.0,
47,2,Afternoon Ride,44946.2,5804,6174,249.0,Ride,4099006918,ef64e0ea-f37e-4a14-835a-865250494e5e.fit,4386218028.0,2020-09-22T20:25:04Z,2020-09-22T16:25:04Z,(GMT-05:00) America/New_York,-14400.0,"[38.886019, -76.980839]","[38.88606, -76.980819]",,,United States,38.886019,-76.980839,6,9,1,1,0,False,False,False,False,everyone,False,b6920192,False,4386218028,7.744,12.4,True,155.4,199.0,False,True,1,0,False,98.0,17711800,1,a4099006918,q|ilFfiztMiEhNoE~LyDdO}@^yDDg@j@FvPzAv@R`ADzeAb@j@jKHHvo@Eb~BSh@B`Ac@tDl@rGTrEm@dFAxDq@zFEzBb@|EpCzIVlGq@`f@YTiD@s@~B{AzA_ALuBUKjCo@jDkA`DyAvBeChB_B@e@x@cDtBwHzCkFDmOUoLtBaAbBoEC}BwA_Da@kCI}EyDoPwGyByB{@sB[{AD}Fq@eAQmAg@SiFbEkDjEi@fAoA~F}@AoAjDoExEmCtFcBzBmBdBsANoC_@aBo@_BmBaA_CiBmIqCyCg@eAYsBeAy@kBoCy@yCuAcAWy@IgBq@iB_CqCmEsAmCyCcHcLiBuEyBcDaBeAiCc@yCh@iDrBcKjM{A|EsAvI[x@m@b@iB]o@{Aw@oEy@eAyEmBcH?mAVwApBUhABnFYbCu@fCkAz@sP{CmHqCgBuAsBN{GtBuAjAcAnA[QGe@A{@T{@fAuAbB[T}@Q]_DwAmD}C_AQ{DjB{Dk@e@HUp@b@fBAnB[nAa@ZeBFgEfByGdAq@Ok@wAc@_@aCSeBnAqG~GqAFwG{AeABwAr@mEzEIh@~AvA|ACl@_@fAaB|H_C|CyCrDyEz@k@~CBnAhBt@TnGs@nGuB{@m@wCTs@]i@eCT}BGgB}B{GaAeAoBMaDqBuBwBuBiE}@{@eBM_D`A_CcCsEY][mA_DiAq@u@b@u@lGm@Zs@MMY^sDkAaCAm@x@gDzAwAjA?lE`D~BlCrCCpCb@fG_AxAVxKjMdFbBjCrBnBxDbAz@lC@lBi@`@}Aa@cBTsBXg@t@DnDxCxEpCVtADrGZl@pDjC|@~AXrAxDGzBtA|FrBbKpBzDmEfEkLdEeErAoChFuCvGPtB{@lC_MHgLo@uHPsA`b@sMrK]l}ABnLRpAx@nAs@`FYbHD~G]b@JVz@G`EVbDOhC`@b@tY[fc@t@J`@Mvw@RjEz@lAxGJt@~Bx@dAlFtA\gChAwC`CIbD\\Sb@{BxAeCpPaTfNeTx@mBBcE~@aCd@_@zA?f@a@dIiPzLsPBaAaBsCcPoSI_@Z{@|FmIvDwEfFyEj@uAdFuClFqBtRqErDc@t{@mAv@^Vh@FhAa@~@qn@lX}Y~NcPpLcK|Ja@KeEuGyN{PsOjUwAxAq@EmCwByAg@eCf@aC`CaREGcBj@qEIqSPqu@Uus@JiMWeRD}Ma@}@cKGOWCsfABo@hBi@P_O~AsGfI{VPuAvDgME],2,70.2,174.6,207.0,1013.4,True,610.0,92.2,-9.8,10.0,19.0
48,2,Afternoon Ride,20919.1,2732,2777,60.0,Ride,4094251293,829b51a7-be98-429f-9899-e4b1ce8d5088.fit,4381223057.0,2020-09-21T21:48:35Z,2020-09-21T17:48:35Z,(GMT-05:00) America/New_York,-14400.0,"[38.886032, -76.980888]","[38.886299, -76.980335]",,,United States,38.886032,-76.980888,9,9,1,1,0,False,False,False,False,everyone,False,b6920192,False,4381223057,7.657,12.9,True,148.2,179.0,False,True,5,0,False,32.0,17711800,1,a4094251293,u|ilFpiztMi@nBu@|Bc@`Bw@dCoCbHe@`B_@|@Qt@e@vC{@nCaAnDORGDWFY@e@CsA@_AFQJCFETDfPFVJHJBl@?VLAN@rBAfB@jBE~ADrEIvFDfFApJ@|FCdA?nAArABlCA|E@bABpKBXLPHFTFdADzA@~@Al@Cx@@XFPPPZBzSDlC?rCDjDGhBIbIBnCCp@AHED}@Bi@Ge@BgE?gDDoAHABELDbTFvI?hBHdF?fEBbCAv@HxL?jGFdHDnQH|@n@rCHFF?p@Q|@Gf@@t@Hf@NXPd@\`A~@v@TpBDhBCxB@`IGb@C\Ox@aAb@e@ZWn@Sb@Ap@Hj@Vh@^vA|ALHLFP@N?LE\Wd@i@h@eAx@qAfEmG~E_If@s@`@q@dD}ExAmBlC}CpBuBpCiCHIPm@RUb@_@bBcAzCwA|Am@lBo@nCo@|Ac@bB_@`EcArBa@pAMp@GfEOtFMvKC`B@rFGbIWdHM~B?^FXVT^DP@h@If@GPW\MJ{BfA{DdBkR`IwAr@yAl@iClA}DbBkCrAyBbAiCtAcJhEgDfBwAx@oDfCaAx@uCxBgDtCqBjBg@`@kAlAsAxAuFvGoBtC_AbByBnDeAvBo@hAmBbE[f@SPWJWBu@@WHIJeA`CKb@?d@DpAIz@M`@cAhBiDzFwClE{DnFoBfC}BrC{CnDkAxAoAnBgApBQVSR]Tc@NwA@w@Cm@?a@@SFEFKV[rAMV[\]ZUNe@Le@Bg@GWKc@YSUa@u@e@eBQOWGYAiC@qBAOEISAeE@aA?qAJ_@Ig@Ck@@sCE}EBqJA_FBgBA{LC}@DaNA{LBgBCwBDk@LMRCdB?f@CZG~@c@rA_An@Yt@Kh@E`AATBXHJCJML]^kBB]OcS@wEI{@e@iBMw@Iu@EmA@{@F{@n@{EF}@@k@A{DEkB@iACmACiPGgGAuGCaBF]LW`@Ij@CLCDCDSASOo@eA_G[_BIs@Fo@L]NYfAqA\q@j@oBP{AFu@@_AEkAQiAu@_CCe@Hs@A}ADeAI[@UXoAVq@NSH]EQGEOISCiCG}D@ICIGGYByEEwBDsAA}EF_OEcL?{YAgBB}E@[DUREZ?DCZWP]By@AcJDgAdAuDzBqHfAaDf@oBNs@@e@CqB@o@BOLIKg@Cg@BeGCcC@cADYDIn@G~CBRADEDSB_A,2,69.3,175.5,191.0,479.4,True,515.0,25.4,-3.0,,16.0
49,2,Afternoon Ride,670.9,81,105,2.0,Ride,4094252045,443bae2a-6fe1-4ae9-b770-e6aa7464c0a6.fit,4381223828.0,2020-09-20T18:46:09Z,2020-09-20T14:46:09Z,(GMT-05:00) America/New_York,-14400.0,"[38.884762, -76.980759]","[38.879041, -76.981482]",,,United States,38.884762,-76.980759,0,2,1,1,0,False,False,False,False,everyone,False,b6920192,False,4381223828,8.283,13.6,False,,,False,False,0,0,False,,17711800,1,a4094252045,wtilFvhztMhD@rBExA?f@Df@?HBpHClCDbD@NDDFVvAHTHJ,2,,178.7,,14.5,False,,22.6,12.8,,29.0
50,2,Morning Ride,92241.4,11101,11709,634.0,Ride,4089028008,2020-09-19-143011-ELEMNT BOLT 7531-75-0.fit,4375680873.0,2020-09-19T14:30:11Z,2020-09-19T10:30:11Z,(GMT-05:00) America/New_York,-14400.0,"[38.886028, -76.980942]","[38.46846, -77.261675]",,,United States,38.886028,-76.980942,5,11,1,1,0,False,False,False,False,everyone,False,b6920192,False,4375680873,8.309,16.9,False,,,False,False,2,2,False,,17711800,1,a4089028008,s|ilF|iztMqQbl@oGp@CtGF`HbBzBBtuAl@r@zIDn@pAAdzCo@|Kx@~L}AjX\`EnC|IZbGq@rf@mD\uAjHxNrk@Vl@fANjBk@NwAzEkBx@sCYqBfJwKbMyUrL{O`HsCzEgEv@aCBcCfBoGdMmM|AuCvJmGjSkGvBVlBvCLhD]zEbFtGdLdMlEdCpDz@jB`B`KzBbDNvDmAtPbBfTtE`HPtEdChK|@lHo@|KcChNaJtB{B`FIfVgFnATjCgB`@oArDm@`CqBfMe@`Dt@pI}@`DvA|CGrA_AvB{GrFkAxBcExF^|DiDdLy@r@vA~HcAzDnAvYpDv@sEdAm@tbAjNu@lSfd@|G?bP]`B_DcAhCuc@l@uUi@ugAk@mPaAyFRKd@vCdEs@Dm@[Ui@r@b@r@bAwA^yHyDeFOeNp@wFjHoLoBuKeFsJQaIsPiYcEmJIiAZw@t_@bEtLz@pMjDhL~@|HpEtF`@fMwAzATzAw@xJgArZFv^wCn^LzHiCbDiE`IyXzC{O`QfPvDpBpf@hC|JMrV}Lb[cUbS}KjYwC|SkItBEb@jCtBBj@rCiAaMXgA|TyQxUuK~IeGhKiJ`KkQjO_QpIaHtFeB`CEfK`Exh@fGhBJtC{@pBlBx\jQha@t\lg@hRzg@~[hIrHzFvQ\a@|AgOb@SlN~DvTvCfUjLdQpDdG~FtJ{NdBoFfByKMgC|@_ZiBosANqMvEqHtL|ItEhAoAy@`@sAdUiQvA[`En@~Ey@|BaDdBcAb_@mJdDwCvBoFzc@bWnEp@de@`A`Dh@nR~IhM|AzUtPlIbEzOlD|UdB`j@lRxH`BWnIeClKa@jE_@nf@Aj|@oE~a@d@jK~Jt^`AxJ_IfxBFhLfIfj@lgBxwFfAbKOtFsAxH}pApmCgCtJmMpu@dOqJ~NiEtGQnKvBdGc@fAv@jCxJ`OaAhCn@hTvTnCjBdDz@dNt@p`@tKlWjC`{AbEnVpKpZdUxe@pQhf@|[`[vQ|Ez@hh@iAdIzAlP`KjJdMdHdHjOnG`EfF`CjMtKjFnDr@zGQfLhArZ|@zAh@bFhGdC~AvS_@~GaAhRqGzUc@tF}@lIgC~PsLf@`@hExMhKtMbRnKhRxGjAlB^bCq@vRZzGdAjGdDtJ`P~SqE~KkBjJc@tFdBjY`CzQe@~XeAtONjHnEbTzLnd@lEjMtDlHSjSfF|_@NnOpB~d@lElh@e@pC}CvDoAdDwXp`Au@xFI`Oou@lKqEvT_CpCg@`DNdFvCnP,2,74.0,195.7,211.0,2172.6,True,736.0,61.6,-6.2,10.0,17.0
51,2,Evening Ride,23858.9,2952,3149,48.0,Ride,4079484794,3344da53-dc68-4294-9299-f5dcca297170.fit,4365563401.0,2020-09-18T22:04:59Z,2020-09-18T18:04:59Z,(GMT-05:00) America/New_York,-14400.0,"[38.886227, -76.980812]","[38.8862, -76.980131]",,,United States,38.886227,-76.980812,11,9,1,3,0,False,False,False,False,everyone,False,b6920192,False,4365563401,8.082,12.7,True,157.8,201.0,False,True,3,0,False,55.0,17711800,1,a4079484794,{}ilFbiztMTFDRCRMl@gAhDo@hCu@lBQ\kBnFQTS~@s@xBU`BYlAkAlEe@xAGLGFIDYHiEDSLIVFjDAhAEt@C|FDRLHn@DNHR\FZBr@?d_@E`EBlOE|B@pJBlB@pJBLPTXLZDn@BlFCZDLDTVJ^@TE~DDhTCdHFfBI`H@lADbAAJMTWFK@iBKmB@qF?{@FI@ONEJEn@ClHD|HH|GBpGA|@BDPBBJCPO`@CZFlIBfSB~B?lEDrNF|CBRf@pBHRJDp@O^AvCb@h@Vt@l@\^`@Tn@NvBBzHAbGERIr@cAz@w@h@Ul@IL?j@Jh@Vz@n@tAnAJF\DLANEVSf@s@lFkITe@RSL[f@y@pKaPbFoGbDiDlBaBZa@@MCIIAI@QLoBhBk@d@ILEP@NFDNG\_@pCgCHKNk@RWp@i@lBkAlCoAxAk@hCw@|Cw@~Bg@|@YnBe@`AUtAUfCWxDMzJOfG@|JIhGOlDOnGCd@BNF\ZJRHn@En@Qj@ONa@XkClA{ErB{D|AoGtC{IpDmGpCuAt@_PzHoCzAoCtAiC`BgBlAuB~AwExD_FzEmArAq@h@K@MEQWcCcEgC}C}@oAcHsIYe@AO@OL[tDyFxCsDbEmEpCgCRYRo@HKbC}AdB}@xAo@pDmAz@UbOqDbC[vAKvCMnHQbK?lDAjBEbB?bBGtBMdHK|BA~@BRF`@XLPFVDTAXCXITIP[ZuLpFsIlDiGrCgGjCoEtBaDtAuBbAaAl@wAr@sDdBsDlByG`EgAz@g@ZeCvBwB`BcE~DaClCYPO?KIyByDmBmCeLqNYYSGI?ONkDvFw@nAY^Ub@mC`Es@~@iAdBKH_@VKB[CsCyB}@c@KE[CY@g@FeA^UP_@r@g@h@WJm@HuBAk@BWAuBAiADwC?W@aACUE_@Ou@s@e@[SSKUAWJy@Lo@L]BMImAC{ADaECqMEw@Ge@e@mBOs@Iy@A}@FcBv@aGFyAAoBE_D?aACqBCsG@}EKmKCeHFa@FMTMr@InCAPIFIH[CuF?oGGyDF{JEkA?aCCsB@iJAiBBaBAcDA]Ga@A{@GSOIQAoDCyABiBAGAGKCwEBmL?cICsBBcECcFBgICaH@qEBMLSPGb@AHCHGJYBm@AyA@kHFs@Rw@Ro@Jg@jAcEvCiJRw@?kAFsA@qBF_CBmCCoC?uBFc@NUHGJCjDLVAHGFW?uAFGFB,2,73.6,171.6,209.0,506.7,True,666.0,26.2,-3.0,,20.0
52,2,Ramp Test,12422.1,1177,1177,20.0,VirtualRide,4079291928,zwift-activity-642197886271590496.fit,4365360035.0,2020-09-18T21:29:34Z,2020-09-18T17:29:34Z,(GMT-05:00) America/New_York,-14400.0,"[-11.6363, 166.972483]","[-11.653669, 166.992257]",,,United States,-11.6363,166.972483,20,4,0,40,0,False,False,False,False,everyone,False,b6920192,False,4365360035,10.554,13.2,True,167.6,201.0,False,True,6,1,False,32.0,17711800,1,a4079291928,zu_fA_ybz^sAMUK[_@Se@q@uBw@_DGu@@c@Jw@P_@RgADu@Ic@M_@{AiCG]@OJ]TUZMpBN`@IHMJa@FuCHe@V[`@Mb@A`@D`Bd@x@^h@\TXDPEvAFP^Lr@D\RHLBPCNq@jAM`@?b@FPX\NHb@Jx@@bF_@b@Of@e@p@y@Zq@@QGc@u@kAEQKw@Fc@T]fBgAR[Rq@DgAGeAa@aBu@mBe@w@w@}@wAmAuAy@KMGOAc@Bc@PgAVeA\q@X]NInBg@b@Qj@g@Zs@L{@@i@G_AMg@_@u@oCgCQa@@SR]tAgAT_@@QCQOa@Ec@Lu@r@oB~DqJhAwCX_AP_AFsA?s@Ko@O]SYi@[oDcA{@e@q@s@Yo@Ss@Is@Bc@Nq@tA}CnBsDf@kAj@_BRsAP]ZQ^On@Mp@G`@DxAn@`@@`@C\OZWP[l@}AT[LI^ItAD`@C~@Wh@]Zk@VaABs@Eq@K_@Q[oBeCOWC]H[Xa@`@]XMj@M\?\JXTbArAbDxFj@j@f@NR?b@Ot@y@^oB\cAVYPCb@Db@J^Rh@f@HPHb@?f@I|ADd@HNZVbBt@T\Fd@Gb@IP_@VmAX_@VW^Kf@EnAFhEA`BOhC}@`KItBDd@\p@V^|B|BTb@FPH|@NJRDfB@jA^|@DlASnEsA`Du@R?TBb@VLLRd@DRZpCXxFHxDAtAM|@W`@qA~@KPIf@AhBPpCVdB\v@p@d@x@TdBMT?RDdAh@xBNz@TbAp@\\JPDRFlAJd@d@j@^TR?RE\[\w@xA_Fb@qAf@w@PKRET?h@Jd@Vn@f@LPDRDvAFTNLj@FlBE`AN`@Xf@t@^x@LPPJRDj@@rAQv@c@\_@Pi@Hi@Bk@CUSi@_@_@c@Ye@SUGk@@i@Le@T_@^k@nAOLSHU@_AMeCFQIKQIiBGSMOq@g@c@Uk@MU?g@N]`@q@bBkBhGYb@OLUDSEQKi@s@EUKyAUi@a@_@{@i@i@SUEsBMSGy@c@UE{ALk@Ci@Qe@[OQSg@QcAUiCCsBDm@FU\a@v@g@LOLSLk@DeAAsBWwGYwDQaAQc@UWi@Y_@Cs@J,2,80.7,220.5,248.0,259.5,True,417.0,17.6,12.6,,
53,2,Afternoon Activity,0.0,2327,2327,0.0,WeightTraining,4075160548,garmin_push_5552796984,4360976842.0,2020-09-17T21:32:39Z,2020-09-17T17:32:39Z,(GMT-05:00) America/New_York,-14400.0,,,,,United States,,,0,4,0,1,0,True,False,False,False,everyone,False,,False,4360976842,0.0,0.0,True,87.2,122.0,False,True,0,0,False,3.0,17711800,1,a4075160548,,2,,,,,,,26.2,26.2,,
54,2,Afternoon Ride,63032.4,7053,7516,47.0,Ride,4070761723,81044c27-c031-408b-9284-381bd5db5894.fit,4356338920.0,2020-09-16T21:13:50Z,2020-09-16T17:13:50Z,(GMT-05:00) America/New_York,-14400.0,"[38.888096, -76.985665]","[38.886123, -76.981277]",,,United States,38.888096,-76.985665,9,10,0,6,0,False,False,False,False,everyone,False,b6920192,False,4356338920,8.937,14.6,True,164.7,203.0,False,True,3,0,False,178.0,17711800,1,a4070761723,qijlFlg{tMs@tDgChIc@TkE?a@R?|PH^lAVPf@JzfAMj@HpLL\d@VtIJVNJ^Hni@I`CBrm@KbDHr@Fzg@EvNIxD]dEH`B|APlQM`CaCtAc@`B^vCjC`ACrAuAvFmJtNaT|GgIlEaEn@qA|E}ClHgCdQeEtHi@tu@cAlADr@z@?~As@dAsRfIa\xNsY|NwLxIcMpL[MwDeGqL_O_@k@E_@h@oAjFsHtHmIlBcB^}@f@a@hFsCvFqBdNkDtFw@~Oe@pRCjWk@hAVTZLx@W~A_Av@uR|H}ZbNeYzNmO`LuJtJ_@GmCwEeO}QIYPk@lC}DfEuFzI{Ib@iAlDyBfEqBpC{@jNgDfG}@`N_@`RC~Xi@dAVd@lAMlAo@v@}c@pRib@rSkJfG}JrIuExEk@J}CaFgN}PS[Ac@|ByDtFiHdIeIh@oA~CoBnDcBxDmAbNiDbGy@hM_@|REtYg@p@N`@l@Lz@Oz@a@j@iErBu^hOia@xRuFnD{GfFuE~D}EhFq@VeG}IeKgM[}@bC{DdEuFhDyDpEgEn@mA`BiA~CcB|G}BfOkDtFo@rMYbREpXm@|@\Xj@@^KdAy@dAom@tWqZnOqN`KiL|KYOiDyF_NsPIg@t@}A|FeIhF{F|CgCd@mApBuA~E_CfDiAjP}DnDk@`K]hq@s@j@V^hAOvAw@v@_q@xYuWzMaM`JqG~FuC~Cg@J}DmGsM{OQWAYnCoEvGmIrGmGbAcBrCgBdEoBpC}@|OuDbFm@dM]~OAj\o@~@f@TdAMjAc@p@gj@tUsYrNqNfJyGxF}G~Ge@KoCsEsNqQQs@lB_DnEaGjF_GrCgCd@kApBqAfFgCjEuAzOwDdDa@ff@k@bTg@tAZd@rAOdAu@~@_i@`U{^`RgG~DuGjFkJhJ[HuD{FgNaQKa@pBiDlFcHxDcElDwCVeA~CwBjCsArFgBdOsDvEk@|K]fVIbWi@lA\Z~AMv@q@p@yIbEi_@zOy\nPiNtJcNfMSKkCyEeN{Pa@y@~CkFtCuDzEeFvDeDVaA|B}AjGcDdXqGfPe@tSGvWm@z@Pj@`AEzAi@x@mh@|Tc^jQyKdHcHhG{DhE{AlAg@Q}AoCoGmIiHcJ_@Q]PsJrOqE`Gs@E}BkBuBs@gCj@mAbBgA^yODq@SI_Bz@oFIuODsvAMkZ@mZMoAc@UiJ?]OGWCcJFsiAPiA`AUT_@DkMJu@|Q{m@,2,79.9,197.7,214.0,1394.2,True,801.0,23.4,-10.8,,20.0
