,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,external_id,average_watts,weighted_average_watts,max_watts,average_cadence,suffer_score,average_speed,max_speed,average_temp
411,4382054714,Evening Activity,2020-11-23T18:59:09Z,WeightTraining,0.0,2308,2308,0,[],garmin_push_5865226239,0,0,0,0,4.0,0.0,0.0,0
412,4380915656,Zwift Pt. 2,2020-11-23T13:32:19Z,VirtualRide,26171.9,2418,2418,74.0,"[51.501028, -0.133173]",zwift-activity-689943812691090816.fit,204.4,205,292,82.8,64.0,10.824,14.4,0
413,4380720760,Zwift Pt. 1 - Power Dropout,2020-11-23T13:06:06Z,VirtualRide,12243.9,1266,1451,32.0,"[51.502157, -0.139975]",zwift-activity-689929969077040272.fit,180.2,182,267,77.9,15.0,9.671,14.0,0
414,4371171114,Lunch Ride,2020-11-21T11:28:33Z,Ride,90413.7,10550,11918,691.0,"[38.886113, -76.981184]",2020-11-21-162832-ELEMNT BOLT 7531-103-0.fit,214.9,222,694,80.7,356.0,8.57,17.2,15
415,4382054432,Afternoon Activity,2020-11-19T17:24:07Z,WeightTraining,0.0,1850,1850,0,[],garmin_push_5865225970,0,0,0,0,4.0,0.0,0.0,0
416,4362133002,Afternoon Ride,2020-11-19T15:55:39Z,Ride,33017.4,4009,4251,70.0,"[38.886086, -76.980793]",1f626d75-6c5d-441b-9994-8a2ac5374f4e.fit,192.7,215,758,77.6,110.0,8.236,13.4,9
417,4358158212,Another Easy Spin,2020-11-18T19:03:30Z,VirtualRide,19170.5,1826,1826,30.0,"[-11.640383, 166.978372]",zwift-activity-686486075728082112.fit,202.5,213,456,86.5,40.0,10.499,13.5,0
418,4353216176,Afternoon Activity,2020-11-17T17:38:34Z,WeightTraining,0.0,1908,1908,0,[],garmin_push_5837009675,0,0,0,0,1.0,0.0,0.0,0
419,4353030741,Easy Spin,2020-11-17T16:19:08Z,VirtualRide,37695.4,3622,3622,104.0,"[51.500763, -0.1358]",zwift-activity-685678884602744976.fit,192.4,195,373,84.2,65.0,10.407,14.7,0
420,4348176166,Core,2020-11-16T17:29:00Z,WeightTraining,0.0,1200,1200,0,[],,0,0,0,0,5.0,0.0,0,0
421,4348047584,Afternoon Ride,2020-11-16T16:01:39Z,Ride,32105.7,3989,4126,62.0,"[38.886269, -76.980323]",0da91b5c-e8fb-4002-b1ea-b17be820454f.fit,197.1,220,625,75.3,81.0,8.049,11.9,12
422,4343967576,Afternoon Ride,2020-11-15T15:03:38Z,Ride,34694.0,4651,5357,314.0,"[38.886048, -76.980834]",3a23c018-0ef0-4861-bfe5-1aab689c8f6f.fit,170.3,195,577,68.6,79.0,7.459,15.1,17
423,4338486866,Lunch Ride,2020-11-14T11:54:51Z,Ride,83705.8,10269,14172,515.0,"[38.886318, -76.980417]",58218558-4713-44cb-99d1-8b92e530ae0d.fit,194.0,205,614,77.5,294.0,8.151,18.8,14
424,4333326729,Afternoon Ride,2020-11-13T15:44:26Z,Ride,28509.4,3582,3829,58.0,"[38.886303, -76.980187]",39a5c4fe-666e-481c-af86-f39d94838a31.fit,181.7,194,745,73.9,71.0,7.959,12.1,13
425,4329264602,Afternoon Activity,2020-11-12T17:11:21Z,WeightTraining,0.0,1221,1221,0,[],garmin_push_5813072268,0,0,0,0,2.0,0.0,0.0,0
426,4329165357,London,2020-11-12T16:17:55Z,VirtualRide,26376.9,2718,2767,64.0,"[51.501274, -0.130726]",zwift-activity-682053748985838624.fit,168.3,170,239,75.8,31.0,9.705,13.6,0
427,4325263266,Evening Activity,2020-11-11T20:06:53Z,WeightTraining,0.0,2707,2707,0,[],garmin_push_5809037934,0,0,0,0,6.0,0.0,0.0,0
428,4319931199,Power pedals are dead,2020-11-10T16:33:55Z,Ride,44049.7,5097,5323,48.0,"[38.886145, -76.980778]",2020-11-10-213355-ELEMNT_BOLT_7531-97-0.fit,35.2,84,603,76.4,151.0,8.642,12.8,18
429,4315183964,Evening Activity,2020-11-09T18:25:44Z,WeightTraining,0.0,2035,2035,0,[],garmin_push_5799131601,0,0,0,0,4.0,0.0,0.0,0
430,4314993369,Wahoo died mid ride ,2020-11-09T17:18:16Z,Ride,27358.9,3600,3600,0,[],,0,0,0,0,40.0,7.6,0,0
431,4314733887,Long overdue haircut,2020-11-09T16:14:26Z,Ride,4506.4,920,1605,10.5,"[38.886224, -76.98015]",4E9976F6-AFD5-4A05-82A4-D1D379848385-activity.fit,74.6,0,0,0,0,4.898,10.9,0
432,4303817576,Morning Ride,2020-11-07T09:33:55Z,Ride,99449.6,12497,15663,835.0,"[38.886695, -76.980743]",5b9df49b-208e-41c5-896f-1a0699e2edce.fit,170.8,190,596,74.6,357.0,7.958,16.6,20
433,4298912568,Afternoon Ride,2020-11-06T15:41:43Z,Ride,39977.7,4707,5253,62.0,"[38.886311, -76.980683]",307dadf8-5be8-4f8c-829c-d00959417dba.fit,186.1,208,620,75.7,145.0,8.493,14.1,17
434,4291985927,Afternoon Swim,2020-11-05T17:17:46Z,Swim,1280.2,1606,1928,0,[],garmin_push_5779067716,0,0,0,26.6,42.0,0.797,1.0,0
435,4287093509,Afternoon Ride,2020-11-04T15:53:49Z,Ride,33130.2,4003,4199,43.0,"[38.886074, -76.980773]",d09db4bc-f7f4-4aaf-b624-8077401087f4.fit,188.5,205,520,74.6,91.0,8.276,12.6,15
436,4282750920,Afternoon Activity,2020-11-03T17:47:49Z,WeightTraining,0.0,1387,1387,0,[],garmin_push_5769814613,0,0,0,0,2.0,0.0,0.0,0
437,4282624913,Watopia,2020-11-03T17:07:22Z,VirtualRide,18430.7,1809,1872,95.0,"[-11.64572, 166.948224]",zwift-activity-675556566600934960.fit,202.1,202,341,76.9,35.0,10.188,14.3,0
438,4278159581,Afternoon Activity,2020-11-02T16:45:11Z,WeightTraining,0.0,2158,2158,0,[],garmin_push_5765026472,0,0,0,0,5.0,0.0,0.0,0
439,4277753361,Afternoon Ride,2020-11-02T15:31:59Z,Ride,21817.4,2879,2978,63.0,"[38.886264, -76.980201]",c6b7dcff-1515-4c3e-b13f-97b2bb2905ce.fit,184.5,205,664,70.9,66.0,7.578,11.3,8
440,4267723512,Morning Ride,2020-10-31T08:25:47Z,Ride,100869.0,13527,17023,879.0,"[38.886986, -76.980751]",2020-10-31-122547-ELEMNT BOLT 7531-91-0.fit,170.0,188,526,71.4,284.0,7.457,16.7,6
441,4264080457,Evening Activity,2020-10-30T18:59:54Z,WeightTraining,0.0,1802,1802,0,[],garmin_push_5750381326,0,0,0,0,4.0,0.0,0.0,0
442,4260265067,Watopia,2020-10-29T17:52:04Z,VirtualRide,29567.2,2910,2984,45.0,"[-11.654773, 166.990193]",zwift-activity-671925013933949696.fit,181.5,182,257,79.4,75.0,10.161,12.7,0
443,4256855154,Evening Activity,2020-10-28T18:08:53Z,WeightTraining,0.0,1948,1948,0,[],garmin_push_5742584529,0,0,0,0,4.0,0.0,0.0,0
444,4256084808,Forgot to charge my wahoo,2020-10-28T16:28:19Z,Ride,24400.6,3601,3715,71.0,"[38.886245, -76.980154]",AB77FD1C-CA65-433E-80AC-CF63EE8F9A80-activity.fit,115.1,0,0,0,0,6.776,15.1,0
445,4252078861,Afternoon Ride,2020-10-27T16:33:41Z,Ride,62538.8,7435,7984,75.0,"[38.886087, -76.980873]",4737cbff-142b-4b85-be1f-00cb007cffb2.fit,180.0,210,868,74.3,218.0,8.411,14.0,16
446,4248156472,Evening Activity,2020-10-26T18:53:50Z,WeightTraining,0.0,2302,2302,0,[],garmin_push_5733376084,0,0,0,0,6.0,0.0,0.0,0
447,4248162767,Afternoon Ride,2020-10-26T17:12:42Z,Ride,33456.8,4059,4163,48.0,"[38.886533, -76.980766]",3d49b270-9032-45a7-9bd2-e70309ba5550.fit,181.1,213,748,72.3,110.0,8.243,14.1,14
448,4234264875,Afternoon Ride,2020-10-23T16:29:02Z,Ride,28099.2,3643,3869,58.0,"[38.886211, -76.979786]",af185564-9eef-4534-83d9-b67ae24d34cc.fit,156.0,205,826,71.1,117.0,7.713,14.9,21
449,4232726280,Evening Activity,2020-10-22T18:26:55Z,WeightTraining,0.0,2170,2170,0,[],garmin_push_5716749826,0,0,0,0,5.0,0.0,0.0,0
450,4226311438,Afternoon Ride,2020-10-21T16:37:28Z,Ride,50931.3,6410,6795,186.0,"[38.886128, -76.98123]",a85c5650-add5-4ba0-86f7-293abca23a07.fit,163.5,194,758,70.0,151.0,7.946,13.7,20
451,4222046142,Afternoon Ride,2020-10-20T16:58:57Z,Ride,38062.1,4292,4569,47.0,"[38.88609, -76.980766]",c2c05de6-7b32-47f1-aabe-dc7ce027bfd5.fit,188.2,209,831,78.5,139.0,8.868,13.8,20
452,4217967971,Weights,2020-10-19T19:23:29Z,WeightTraining,0.0,1800,1800,0,[],,0,0,0,0,0,0.0,0,0
453,4217475152,Afternoon Ride,2020-10-19T16:27:18Z,Ride,17945.6,2333,2399,47.0,"[38.886016, -76.980832]",89e42d3d-6971-4c66-aeb8-ef524ac971e7.fit,163.4,188,412,69.0,35.0,7.692,12.6,19
454,4160347328,Feeling out the knee on the beach cruiser,2020-10-06T15:40:13Z,Ride,8266.9,1795,1800,2.4,"[39.281482, -74.561473]",34F15071-DFAE-464F-8BBC-F1557FF9F7F9-activity.fit,48.6,0,0,0,0,4.606,13.5,0
455,4156238114,To the beach,2020-10-05T17:48:43Z,Walk,838.2,600,2259,2.4,"[39.281656, -74.561463]",1E5C65D9-9ACA-431B-8A0B-B29B64E84C07-activity.fit,0,0,0,0,0,1.397,10.1,0
456,4142966193,First Proper Crash,2020-10-02T16:49:04Z,Ride,41450.4,5845,7521,273.0,"[38.886176, -76.981362]",38af4d1a-3579-49a4-8ce2-b0fea5fd1dd2.fit,154.4,176,750,66.1,44.0,7.092,15.3,15
457,4139213660,Afternoon Ride,2020-10-01T17:28:06Z,Ride,37727.5,4370,4750,51.0,"[38.88658, -76.980766]",d3ae86c7-ac8e-4d16-9b63-4986bd502727.fit,198.5,232,928,78.3,97.0,8.633,14.6,18
458,4134710607,Afternoon Ride,2020-09-30T17:11:11Z,Ride,31220.9,3500,3591,60.0,"[38.886185, -76.981388]",2ec5f73a-52bc-4978-b11e-8daaa9a36be7.fit,219.4,233,661,79.0,105.0,8.92,13.3,20
459,4130172269,3R Volcano Flat Reverse Race - 3 Laps (36.6km/22.7mi 138m) (B),2020-09-29T17:05:23Z,VirtualRide,37504.7,3233,3233,150.0,"[-11.636248, 166.953093]",zwift-activity-650156691332643360.fit,242.2,244,568,84.9,195.0,11.601,16.4,0
460,4125682487,Afternoon Ride,2020-09-28T17:03:45Z,Ride,53010.7,6443,7081,201.0,"[38.886034, -76.981013]",e51a69a3-2498-4e5b-97a4-8abdf818b149.fit,183.5,215,763,76.3,173.0,8.228,12.8,23
461,4121785216,Evening Ride,2020-09-27T18:02:12Z,Ride,28772.2,3837,4236,117.0,"[38.886257, -76.980202]",1d752f8e-ad2b-4c1f-bf21-1fff55efc9e3.fit,163.2,194,617,70.9,67.0,7.499,13.1,21
462,4108064326,Afternoon Ride,2020-09-24T17:34:43Z,Ride,27332.5,3208,3525,50.0,"[38.886116, -76.980779]",2020-09-24-213443-ELEMNT BOLT 7531-79-0.fit,184.0,215,725,77.4,89.0,8.52,14.5,20
463,4104315235,Night Activity,2020-09-23T21:54:43Z,WeightTraining,0.0,1526,1526,0,[],garmin_push_5583199054,0,0,0,0,3.0,0.0,0.0,0
464,4104314170,Night Run,2020-09-23T21:33:01Z,Run,3728.9,1131,1131,4.9,"[38.885914, -76.980413]",garmin_push_5583198192,0,0,0,78.8,24.0,3.297,3.8,0
465,4099006918,Afternoon Ride,2020-09-22T16:25:04Z,Ride,44946.2,5804,6174,249.0,"[38.88606, -76.980819]",ef64e0ea-f37e-4a14-835a-865250494e5e.fit,174.6,207,610,70.2,98.0,7.744,12.4,19
466,4094251293,Afternoon Ride,2020-09-21T17:48:35Z,Ride,20919.1,2732,2777,60.0,"[38.886299, -76.980335]",829b51a7-be98-429f-9899-e4b1ce8d5088.fit,175.5,191,515,69.3,32.0,7.657,12.9,16
467,4094252045,Afternoon Ride,2020-09-20T14:46:09Z,Ride,670.9,81,105,2.0,"[38.879041, -76.981482]",443bae2a-6fe1-4ae9-b770-e6aa7464c0a6.fit,178.7,0,0,0,0,8.283,13.6,29
468,4089028008,Morning Ride,2020-09-19T10:30:11Z,Ride,92241.4,11101,11709,634.0,"[38.46846, -77.261675]",2020-09-19-143011-ELEMNT BOLT 7531-75-0.fit,195.7,211,736,74.0,0,8.309,16.9,17
469,4079484794,Evening Ride,2020-09-18T18:04:59Z,Ride,23858.9,2952,3149,48.0,"[38.8862, -76.980131]",3344da53-dc68-4294-9299-f5dcca297170.fit,171.6,209,666,73.6,55.0,8.082,12.7,20
470,4079291928,Ramp Test,2020-09-18T17:29:34Z,VirtualRide,12422.1,1177,1177,20.0,"[-11.653669, 166.992257]",zwift-activity-642197886271590496.fit,220.5,248,417,80.7,32.0,10.554,13.2,0
471,4075160548,Afternoon Activity,2020-09-17T17:32:39Z,WeightTraining,0.0,2327,2327,0,[],garmin_push_5552796984,0,0,0,0,3.0,0.0,0.0,0
472,4070761723,Afternoon Ride,2020-09-16T17:13:50Z,Ride,63032.4,7053,7516,47.0,"[38.886123, -76.981277]",81044c27-c031-408b-9284-381bd5db5894.fit,197.7,214,801,79.9,178.0,8.937,14.6,20
473,4065804484,Afternoon Ride,2020-09-15T17:11:13Z,Ride,55716.8,6757,7005,255.0,"[38.886288, -76.980253]",5f22ab3f-22cb-4b2e-ab93-b4c8b3591668.fit,191.1,216,701,76.1,113.0,8.246,14.2,17
474,4060804340,Afternoon Ride,2020-09-14T17:35:24Z,Ride,43915.4,5158,5616,57.0,"[38.886223, -76.980133]",6c0a83ad-b0c0-4d39-b9fb-3e64bd96a925.fit,192.4,217,811,77.6,102.0,8.514,14.2,22
475,4049764551,Lunch Ride,2020-09-12T11:58:04Z,Ride,3.1,12,17,0.0,"[38.885896, -76.980365]",865AD34D-EDF3-489A-A5B2-DA52D664D225-activity.fit,228.0,0,0,0,0,0.258,0.6,0
476,4048910037,Morning Ride,2020-09-12T09:17:12Z,Ride,41340.7,4914,5405,229.0,"[38.886525, -76.980766]",1ffd4cf4-a9e3-463a-9eaf-f39faaf20904.fit,209.6,222,544,81.1,117.0,8.413,14.3,17
477,4045702514,Random efforts,2020-09-11T17:01:04Z,Ride,35620.4,4305,4426,56.0,"[38.886618, -76.980765]",d914f06f-cda4-4fcf-bce2-82e844c96572.fit,184.0,228,833,76.0,88.0,8.274,14.2,23
478,4041646635,Afternoon Ride,2020-09-10T17:24:19Z,Ride,17729.3,2346,2378,46.0,"[38.886218, -76.980186]",1d440037-2a16-440b-bba2-1935b32433f6.fit,154.6,200,706,67.2,36.0,7.557,13.5,24
479,4037347459,Evening Activity,2020-09-09T19:50:48Z,WeightTraining,0.0,3389,3389,0,[],garmin_push_5513457681,0,0,0,0,7.0,0.0,0.0,0
480,4032037915,Afternoon Ride,2020-09-08T15:26:38Z,Ride,69366.6,8158,8650,223.0,"[38.886714, -76.980736]",cd433f1b-f13f-454c-bb9b-c228e6482820.fit,194.1,212,703,77.0,142.0,8.503,13.4,28
481,4026396279,Lunch Ride,2020-09-07T12:07:51Z,Ride,39011.1,4853,6494,54.0,"[38.886578, -76.980712]",b7cc18ae-fc29-4ac4-b936-6cc7edc990d5.fit,167.6,211,818,73.3,74.0,8.039,13.7,28
482,4025189618,Cycling,2020-09-06T13:00:56Z,Ride,31262.6,4091,4264,128.0,"[38.885883, -76.979126]",2020-09-06-170056-ELEMNT BOLT 7531-65-0.fit,164.3,183,634,66.0,40.0,7.642,13.0,30
483,4017777738,Alpine loop,2020-09-05T08:53:52Z,Ride,167352.0,24004,31476,2950.0,"[38.439443, -78.8714]",2020-09-05-125352-ELEMNT BOLT 7531-63-0.fit,167.6,194,608,72.2,416.0,6.972,19.0,21
484,4012071910,Afternoon Ride,2020-09-04T16:56:47Z,Ride,36668.0,4738,5043,241.0,"[38.886218, -76.980124]",39a6eb89-45d1-4407-bb47-9df5945ea147.fit,177.7,206,676,71.2,127.0,7.739,17.6,26
485,4007536932,Afternoon Run,2020-09-03T16:49:47Z,Run,1617.7,497,516,4.9,"[38.886325, -76.980165]",garmin_push_5483221948,0,0,0,78.1,5.0,3.255,4.4,0
486,4005063108,Cycling,2020-09-03T06:06:30Z,Ride,45058.3,5780,5941,188.0,"[38.886269, -76.98011]",2020-09-03-100630-ELEMNT BOLT 7531-61-0.fit,157.7,178,574,71.1,47.0,7.796,13.5,21
487,4003418451,Crit City Race (B),2020-09-02T19:46:14Z,VirtualRide,16008.1,1230,1230,131.0,"[-10.3846, 165.803454]",zwift-activity-630667682198424560.fit,269.3,271,647,84.2,75.0,13.015,16.9,0
488,4003336270,Watopia,2020-09-02T19:05:39Z,VirtualRide,21026.4,2124,2124,32.0,"[-11.641699, 166.990662]",zwift-activity-630649771149801568.fit,170.2,172,298,71.8,21.0,9.899,11.7,0
489,3998573504,Afternoon Ride,2020-09-01T17:30:38Z,Ride,68603.9,7714,8080,365.0,"[38.8861, -76.981143]",a000697a-af4d-4b44-85d2-6014ecea871b.fit,219.0,230,606,80.4,229.0,8.893,14.1,23
490,3996429002,Jog w/ red,2020-08-31T17:15:54Z,Run,3627.7,1134,1143,51.7,"[40.730431, -75.236136]",garmin_push_5471836908,0,0,0,79.4,18.0,3.199,5.3,0
491,3982427233,Zwift cut out,2020-08-29T10:53:29Z,VirtualRide,12874.8,1600,1600,0,[],,0,0,0,0,0,8.047,0,0
492,3982422557,Paris,2020-08-29T10:01:21Z,VirtualRide,50105.0,4669,4669,289.0,"[48.867919, 2.313801]",zwift-activity-627476771634184816.fit,220.8,224,450,79.4,116.0,10.731,15.2,0
493,3981848733,France,2020-08-29T09:20:55Z,VirtualRide,3426.2,710,710,194.0,"[-21.715557, 166.224439]",zwift-activity-627456482429472800.fit,209.5,209,292,74.5,10.0,4.826,11.2,0
494,3979191119,Afternoon Ride,2020-08-28T17:23:19Z,Ride,20413.9,2267,2267,58.0,"[38.886848, -76.980751]",0c8f88d2-d586-44c3-8194-3e4932c4cea0.fit,222.9,233,596,78.7,37.0,9.005,13.8,26
495,3975356849,Afternoon Ride,2020-08-27T17:39:34Z,Ride,48599.2,5580,5669,60.0,"[38.885981, -76.980822]",435ba697-8143-4da0-98d5-2e80e6f53bcc.fit,213.4,228,679,80.7,173.0,8.71,13.9,29
496,3970789799,Afternoon Ride,2020-08-26T16:21:23Z,Ride,77893.0,9058,10553,393.0,"[38.886317, -76.980635]",9920cae0-1bef-4e18-acae-14c44dc210ee.fit,204.0,212,605,79.6,227.0,8.599,17.6,28
497,3966000013,Evening Ride,2020-08-25T18:08:33Z,Ride,37634.0,4089,4147,50.0,"[38.886707, -76.980728]",849edb18-e0ee-4288-a6ac-c17c1b02c239.fit,220.6,236,690,82.5,160.0,9.204,13.7,28
498,3961546342,Off The MAAP Stage 4 Race (B),2020-08-24T20:01:17Z,VirtualRide,28161.8,2731,2731,490.0,"[53.994164, -1.543501]",zwift-activity-624152077442064320.fit,244.4,248,662,80.6,158.0,10.312,23.0,0
499,3961401007,NYC,2020-08-24T19:49:01Z,VirtualRide,3627.1,402,402,43.0,"[40.793444, -73.961411]",zwift-activity-624148736402098864.fit,168.0,167,284,73.6,2.0,9.023,14.8,0
500,3958677385,Morning Ride,2020-08-24T06:45:43Z,Ride,48349.9,5752,6276,251.0,"[38.886307, -76.980675]",7e1ca31f-b176-4ed5-945c-df3f1414a8db.fit,199.0,223,708,79.3,105.0,8.406,17.5,22
501,3942845801,Afternoon Ride,2020-08-20T17:00:42Z,Ride,42820.5,5258,5719,46.0,"[38.886221, -76.980118]",f9b49fa8-2769-4449-b58f-c44b3f4d6482.fit,164.3,206,705,72.6,103.0,8.144,13.9,25
502,3937931170,Afternoon Activity,2020-08-19T17:20:53Z,WeightTraining,0.0,2274,2274,0,[],garmin_push_5411191507,0,0,0,0,5.0,0.0,0.0,0
503,3937776467,Afternoon Ride,2020-08-19T16:16:53Z,Ride,27341.7,3166,3213,53.0,"[38.886162, -76.981239]",95871f01-86b9-4538-8827-6c47c7ebb8c7.fit,203.7,218,704,79.0,70.0,8.636,12.4,28
504,3933217777,Evening Run,2020-08-18T18:17:08Z,Run,2019.5,442,451,7.7,"[38.892633, -76.979528]",garmin_push_5406215852,0,0,0,78.5,6.0,4.569,13.4,0
505,3933221011,Afternoon Activity,2020-08-18T17:58:18Z,WeightTraining,0.0,1800,1800,0,[],,0,0,0,0,0,0.0,0,0
506,3932976479,Afternoon Ride,2020-08-18T16:22:53Z,Ride,9503.0,1882,2611,40.6,"[38.886267, -76.980058]",259528D4-ACC8-402A-9A8C-710212E5ED9F-activity.fit,88.0,0,0,0,0,5.049,11.0,0
507,3933220952,Afternoon Activity,2020-08-16T15:52:50Z,WeightTraining,0.0,2483,2483,0,[],garmin_push_5406215615,0,0,0,0,4.0,0.0,0.0,0
508,3923392567,Cycling,2020-08-16T13:48:02Z,Ride,42812.5,5358,6150,264.0,"[38.886173, -76.981323]",2020-08-16-174802-ELEMNT BOLT 7531-52-0.fit,188.8,200,543,71.3,44.0,7.99,14.3,22
509,3917532839,Morning Ride,2020-08-15T09:13:04Z,Ride,102516.0,11326,13341,792.0,"[38.886253, -76.981613]",def57883-9c4c-4bf6-afa1-4ed50bea1d56.fit,231.0,234,737,84.1,372.0,9.051,17.3,23
510,3923604854,Evening Activity,2020-08-14T18:34:10Z,WeightTraining,0.0,2935,2935,0,[],garmin_push_5396203420,0,0,0,0,6.0,0.0,0.0,0
511,3913603783,Afternoon Ride,2020-08-14T17:42:47Z,Ride,20139.1,2442,2513,51.0,"[38.886303, -76.980743]",c4d4f819-7dac-4d20-a854-180053738f8b.fit,198.8,209,372,76.4,53.0,8.247,13.0,25
512,3909402437,Evening Ride,2020-08-13T18:13:03Z,Ride,32532.1,3645,3777,51.0,"[38.886173, -76.981293]",3356e783-2bf3-43dd-9330-fe50ba02f130.fit,209.1,225,584,83.6,0,8.925,14.1,25
513,3899892156,Evening Ride,2020-08-11T18:00:30Z,Ride,53992.7,6376,6593,253.0,"[38.886101, -76.981178]",833c8404-b8dc-4610-8eac-c617a84d4cec.fit,199.0,220,647,79.3,0,8.468,17.3,27
514,3899483892,Afternoon Activity,2020-08-11T17:09:36Z,WeightTraining,0.0,2399,2399,0,[],garmin_push_5371580937,0,0,0,0,3.0,0.0,0.0,0
515,3894814634,King of Capitol Hill,2020-08-10T17:30:40Z,Ride,63487.1,7236,7656,216.0,"[38.886066, -76.981087]",84037799-2c73-43e7-a22d-a203abe281cf.fit,215.0,230,654,80.4,0,8.774,14.4,27
516,3890448024,Evening Ride,2020-08-09T19:42:31Z,Ride,14226.3,3018,3532,62.0,"[38.8862, -76.980148]",2285201d-cc1d-47f6-9c3b-241eb56cddb1.fit,66.9,85,338,50.8,0,4.714,8.4,25
517,3889978759,Afternoon Ride,2020-08-09T14:33:09Z,Ride,29111.2,4270,9302,129.0,"[38.886307, -76.9804]",e683a5eb-503a-4ded-a948-aca9f07053f9.fit,129.7,141,361,61.3,0,6.818,10.9,28
518,3883826309,Cycling,2020-08-08T09:09:00Z,Ride,106523.0,12345,13615,883.0,"[38.810184, -77.085159]",2020-08-08-130900-ELEMNT BOLT 7531-44-0.fit,211.1,223,739,80.6,0,8.629,20.6,24
519,3882560820,Afternoon Ride,2020-08-07T16:40:48Z,Ride,24514.2,3117,3219,89.0,"[38.886162, -76.980789]",392123dc-8e80-48fd-90e9-a0f4465b3fe1.fit,174.9,187,534,72.3,0,7.865,13.3,30
520,3899483221,Afternoon Activity,2020-08-07T14:13:40Z,WeightTraining,0.0,2151,2151,0,[],garmin_push_5371580387,0,0,0,0,3.0,0.0,0.0,0
521,3875674375,Afternoon Ride,2020-08-06T17:52:57Z,Ride,48139.4,5328,5368,54.0,"[38.886063, -76.981072]",bfaa9109-0766-4c47-b71d-a6f46be46292.fit,221.6,229,630,88.1,0,9.035,14.2,23
522,3870758773,Afternoon Run,2020-08-05T17:48:33Z,Run,3225.3,987,987,4.8,"[38.886314, -76.980463]",garmin_push_5341894179,0,0,0,79.1,23.0,3.268,4.1,0
523,3870343041,Weights,2020-08-05T17:10:02Z,WeightTraining,0.0,1800,1800,0,[],,0,0,0,0,0,0.0,0,0
524,3865555215,Afternoon Ride,2020-08-04T17:06:51Z,Ride,58994.8,7068,7474,362.0,"[38.886654, -76.980705]",2020-08-04-210651-ELEMNT BOLT 7531-40-0.fit,203.8,223,600,77.0,0,8.347,15.0,25
525,3860451783,Evening Activity,2020-08-03T18:19:10Z,WeightTraining,0.0,1893,1893,0,[],garmin_push_5331300143,0,0,0,0,5.0,0.0,0.0,0
526,3860257464,Crit City Race (B),2020-08-03T17:31:14Z,VirtualRide,16085.6,1259,1259,129.0,"[-10.3829, 165.801724]",zwift-activity-608855639992140848.fit,268.1,269,569,85.6,0,12.776,15.9,0
527,3860163875,Innsbruck,2020-08-03T17:11:08Z,VirtualRide,7271.4,797,797,70.0,"[47.27936, 11.400456]",zwift-activity-608848983083752336.fit,158.2,162,306,70.1,0,9.123,16.1,0
528,3859966982,Afternoon Ride,2020-08-03T15:43:03Z,Ride,20365.0,2512,2625,44.0,"[38.886299, -76.980316]",2777a396-b6ed-4f7a-8fd3-48ba63c0a90b.fit,182.1,192,546,78.1,0,8.107,12.8,26
529,3850216746,Afternoon Ride,2020-08-01T15:30:37Z,Ride,43900.5,5519,5797,277.0,"[38.886242, -76.980125]",2020-08-01-193037-ELEMNT BOLT 7531-38-0.fit,185.0,201,553,74.1,0,7.954,14.6,28
530,3845095472,3R LaGuardia Loop Flat Race - 8 Laps (22.9km/14.2mi 216m) (B),2020-07-31T17:05:29Z,VirtualRide,24637.0,2018,2018,241.0,"[40.768309, -73.979589]",zwift-activity-606669295639429280.fit,260.3,266,542,83.9,0,12.209,18.3,0
531,3840728650,Afternoon Ride,2020-07-30T17:32:41Z,Ride,43660.1,4499,4567,53.0,"[38.886292, -76.981522]",2020-07-30-213241-ELEMNT BOLT 7531-37-0.fit,230.3,244,803,88.9,0,9.704,14.5,30
532,3836197977,Evening Ride,2020-07-29T20:09:48Z,Ride,9825.4,2102,5733,50.3,"[38.885863, -76.980442]",201073A1-2389-4BC1-8D4C-A7A58E512F8C-activity.fit,85.1,0,0,0,0,4.674,9.9,0
533,3835450053,Afternoon Ride,2020-07-29T17:14:45Z,Ride,15691.3,1913,2096,38.0,"[38.902485, -77.036766]",2020-07-29-211443-ELEMNT BOLT 7531-36-0.fit,194.6,199,660,81.0,0,8.202,12.1,32
534,3838339192,Weights ,2020-07-28T18:00:55Z,WeightTraining,0.0,1800,1800,0,[],,0,0,0,0,0,0.0,0,0
535,3830115732,Afternoon Ride,2020-07-28T17:01:24Z,Ride,54906.7,6151,6490,215.0,"[38.886089, -76.981102]",2020-07-28-210124-ELEMNT BOLT 7531-35-0.fit,217.0,222,663,81.8,0,8.926,13.9,29
536,3824156347,Weights,2020-07-27T19:34:28Z,WeightTraining,0.0,2700,2700,0,[],,0,0,0,0,0,0.0,0,0
537,3816882132,Afternoon Ride,2020-07-26T17:58:06Z,Ride,38530.6,4868,4937,188.0,"[38.88623, -76.980125]",2020-07-26-215806-ELEMNT BOLT 7531-34-0.fit,180.0,196,547,73.1,0,7.915,13.6,29
538,3811824770,Morning Ride,2020-07-25T09:36:40Z,Ride,83089.6,9703,10521,981.0,"[40.726353, -75.232819]",2020-07-25-133640-ELEMNT BOLT 7531-33-0.fit,216.2,226,588,82.2,0,8.563,21.1,27
